timestamp,route_short_name,position_longitude,position_latitude,time
2017-05-16 13:35:46.000 -07:00,026,-123.033279418945,49.2367515563965,198
2017-05-16 13:36:18.000 -07:00,026,-123.04133605957,49.2193984985352,199
2017-05-16 13:36:52.000 -07:00,026,-123.033279418945,49.2367515563965,200
2017-05-16 13:37:57.000 -07:00,026,-123.03621673584,49.2157516479492,201
2017-05-16 13:39:02.000 -07:00,026,-123.045364379883,49.2443008422852,202
2017-05-16 13:40:39.000 -07:00,026,-123.02978515625,49.2136840820313,203
2017-05-16 13:41:44.000 -07:00,026,-123.045364379883,49.2443008422852,204
2017-05-16 13:42:49.000 -07:00,026,-123.025436401367,49.2154655456543,205
2017-05-16 13:43:54.000 -07:00,026,-123.045364379883,49.2443008422852,206
2017-05-16 13:47:41.000 -07:00,026,-123.047096252441,49.2393836975098,207
2017-05-16 13:48:14.000 -07:00,026,-123.029266357422,49.2223510742188,208
2017-05-16 13:49:19.000 -07:00,026,-123.032279968262,49.2238998413086,209
2017-05-16 13:50:56.000 -07:00,026,-123.032150268555,49.2270317077637,210
2017-05-16 13:52:01.000 -07:00,026,-123.04313659668,49.23046875,211
2017-05-16 13:53:06.000 -07:00,026,-123.04305267334,49.2289161682129,212
2017-05-16 13:54:43.000 -07:00,026,-123.035369873047,49.2346343994141,213
2017-05-16 13:56:20.000 -07:00,026,-123.041366577148,49.2182846069336,214
2017-05-16 13:56:52.000 -07:00,026,-123.041481018066,49.2160186767578,215
2017-05-16 13:59:01.000 -07:00,026,-123.045364379883,49.2443008422852,216
2017-05-16 13:59:33.000 -07:00,026,-123.031150817871,49.2154846191406,217
2017-05-16 14:01:42.000 -07:00,026,-123.045364379883,49.2443008422852,218
2017-05-16 14:02:47.000 -07:00,026,-123.025299072266,49.212100982666,219
2017-05-16 14:03:52.000 -07:00,026,-123.045364379883,49.2443008422852,220
2017-05-16 14:04:57.000 -07:00,026,-123.024452209473,49.2174682617188,221
2017-05-16 14:06:35.000 -07:00,026,-123.045364379883,49.2443008422852,222
2017-05-16 14:08:12.000 -07:00,026,-123.026802062988,49.222484588623,223
2017-05-16 14:08:44.000 -07:00,026,-123.04402923584,49.2425994873047,224
2017-05-16 14:10:21.000 -07:00,026,-123.047050476074,49.2394180297852,225
2017-05-16 14:10:53.000 -07:00,026,-123.028953552246,49.2226676940918,226
2017-05-16 14:12:30.000 -07:00,026,-123.032279968262,49.2238502502441,227
2017-05-16 14:13:35.000 -07:00,026,-123.032203674316,49.2293167114258,228
2017-05-16 14:14:40.000 -07:00,026,-123.041435241699,49.227466583252,229
2017-05-16 14:16:18.000 -07:00,026,-123.041030883789,49.224983215332,230
2017-05-16 14:17:23.000 -07:00,026,-123.03263092041,49.2388496398926,231
2017-05-16 14:18:28.000 -07:00,026,-123.04133605957,49.2194175720215,232
2017-05-16 14:20:20.000 -07:00,026,-123.040397644043,49.2154998779297,233
2017-05-16 14:21:57.000 -07:00,026,-123.034133911133,49.2159996032715,234
2017-05-16 14:23:02.000 -07:00,026,-123.03148651123,49.2154998779297,235
2017-05-16 14:24:40.000 -07:00,026,-123.029716491699,49.2122497558594,236
2017-05-16 14:25:45.000 -07:00,026,-123.025146484375,49.2122993469238,237
2017-05-16 14:27:23.000 -07:00,026,-123.045753479004,49.2407989501953,238
2017-05-16 14:28:28.000 -07:00,026,-123.047248840332,49.2392158508301,239
2017-05-16 14:29:00.000 -07:00,026,-123.025283813477,49.2220344543457,240
2017-05-16 14:30:37.000 -07:00,026,-123.043083190918,49.2347183227539,241
2017-05-16 14:31:42.000 -07:00,026,-123.04313659668,49.2304992675781,242
2017-05-16 14:33:20.000 -07:00,026,-123.032165527344,49.2267837524414,243
2017-05-16 14:34:58.000 -07:00,026,-123.037399291992,49.2296333312988,244
2017-05-16 14:36:03.000 -07:00,026,-123.04133605957,49.2193832397461,245
2017-05-16 14:36:35.000 -07:00,026,-123.037399291992,49.23193359375,246
2017-05-16 14:38:13.000 -07:00,026,-123.034286499023,49.2160835266113,247
2017-05-16 14:39:18.000 -07:00,026,-123.033302307129,49.2366981506348,248
2017-05-16 14:39:51.000 -07:00,026,-123.029830932617,49.2140502929688,249
2017-05-16 14:40:56.000 -07:00,026,-123.029716491699,49.2122688293457,250
2017-05-16 14:41:29.000 -07:00,026,-123.027000427246,49.2110176086426,251
2017-05-16 14:42:34.000 -07:00,026,-123.025085449219,49.2167816162109,252
2017-05-16 14:43:06.000 -07:00,026,-123.04598236084,49.2444686889648,253
2017-05-16 14:44:44.000 -07:00,026,-123.042747497559,49.2439346313477,254
2017-05-16 14:46:22.000 -07:00,026,-123.029182434082,49.2224502563477,255
2017-05-16 14:46:55.000 -07:00,026,-123.047080993652,49.2393989562988,256
2017-05-16 14:47:27.000 -07:00,026,-123.032386779785,49.2198333740234,257
2017-05-16 14:49:05.000 -07:00,026,-123.048179626465,49.2373008728027,258
2017-05-16 14:50:10.000 -07:00,026,-123.032165527344,49.2268829345703,259
2017-05-16 14:50:43.000 -07:00,026,-123.032081604004,49.2291488647461,260
2017-05-16 14:52:54.000 -07:00,026,-123.035385131836,49.2346153259277,261
2017-05-16 14:54:15.000 -07:00,026,-123.033065795898,49.2369346618652,262
2017-05-16 14:55:20.000 -07:00,026,-123.04118347168,49.2218170166016,263
2017-05-16 14:58:04.000 -07:00,026,-123.041481018066,49.2159156799316,264
2017-05-16 14:59:42.000 -07:00,026,-123.034332275391,49.2161178588867,265
2017-05-16 15:03:32.000 -07:00,026,-123.025436401367,49.2154655456543,266
2017-05-16 15:12:16.000 -07:00,026,-123.032081604004,49.2291488647461,267
2017-05-16 15:14:10.000 -07:00,026,-123.037399291992,49.2319488525391,268
2017-05-16 15:18:36.000 -07:00,026,-123.033218383789,49.2367820739746,269
2017-05-16 09:47:30.000 -07:00,134,-123.001800537109,49.2664337158203,270
2017-05-16 09:55:38.000 -07:00,134,-123.00309753418,49.2658653259277,271
2017-05-16 09:58:53.000 -07:00,134,-122.996551513672,49.2683181762695,272
2017-05-16 10:01:02.000 -07:00,134,-122.992149353027,49.2728843688965,273
2017-05-16 10:03:12.000 -07:00,134,-122.987236022949,49.2755165100098,274
2017-05-16 10:04:17.000 -07:00,134,-122.980865478516,49.2754669189453,275
2017-05-16 10:06:25.000 -07:00,134,-122.975051879883,49.2751998901367,276
2017-05-16 10:08:02.000 -07:00,134,-122.964614868164,49.2757987976074,277
2017-05-16 10:09:07.000 -07:00,134,-122.964630126953,49.2782516479492,278
2017-05-16 10:10:12.000 -07:00,134,-122.965446472168,49.2803993225098,279
2017-05-16 10:12:23.000 -07:00,134,-122.97004699707,49.2776184082031,280
2017-05-16 10:13:28.000 -07:00,134,-122.969398498535,49.2751998901367,281
2017-05-16 10:14:33.000 -07:00,134,-122.964584350586,49.2693824768066,282
2017-05-16 10:16:10.000 -07:00,134,-123.00186920166,49.2664337158203,283
2017-05-16 10:18:20.000 -07:00,134,-122.964401245117,49.2615509033203,284
2017-05-16 10:18:52.000 -07:00,134,-123.00186920166,49.2664337158203,285
2017-05-16 10:21:33.000 -07:00,134,-122.955932617188,49.2595672607422,286
2017-05-16 10:22:05.000 -07:00,134,-123.00186920166,49.2664337158203,287
2017-05-16 10:22:37.000 -07:00,134,-122.952018737793,49.261100769043,288
2017-05-16 10:24:46.000 -07:00,134,-123.003082275391,49.2673187255859,289
2017-05-16 10:25:18.000 -07:00,134,-122.927665710449,49.2589340209961,290
2017-05-16 10:25:50.000 -07:00,134,-123.003082275391,49.2673187255859,291
2017-05-16 10:27:27.000 -07:00,134,-122.937782287598,49.2555313110352,292
2017-05-16 10:28:32.000 -07:00,134,-122.992179870605,49.2687187194824,293
2017-05-16 10:30:09.000 -07:00,134,-122.938034057617,49.2557182312012,294
2017-05-16 10:31:14.000 -07:00,134,-122.986335754395,49.2755012512207,295
2017-05-16 10:31:46.000 -07:00,134,-122.938034057617,49.2557182312012,296
2017-05-16 10:32:51.000 -07:00,134,-122.98014831543,49.2753677368164,297
2017-05-16 10:33:56.000 -07:00,134,-122.938034057617,49.2557182312012,298
2017-05-16 10:34:28.000 -07:00,134,-122.968215942383,49.2751998901367,299
2017-05-16 10:35:00.000 -07:00,134,-122.938034057617,49.2557182312012,300
2017-05-16 10:37:09.000 -07:00,134,-122.9658203125,49.2803993225098,301
2017-05-16 10:37:41.000 -07:00,134,-122.938034057617,49.2557182312012,302
2017-05-16 10:38:13.000 -07:00,134,-122.97004699707,49.2771987915039,303
2017-05-16 10:38:45.000 -07:00,134,-122.969032287598,49.2751998901367,304
2017-05-16 10:40:20.000 -07:00,134,-122.938034057617,49.2557182312012,305
2017-05-16 10:41:25.000 -07:00,134,-122.964614868164,49.2646484375,306
2017-05-16 10:41:57.000 -07:00,134,-122.938034057617,49.2557182312012,307
2017-05-16 10:43:34.000 -07:00,134,-122.966667175293,49.2617835998535,308
2017-05-16 10:44:06.000 -07:00,134,-122.938034057617,49.2557182312012,309
2017-05-16 10:45:43.000 -07:00,134,-122.964614868164,49.2594833374023,310
2017-05-16 10:46:15.000 -07:00,134,-122.938034057617,49.2557182312012,311
2017-05-16 10:46:47.000 -07:00,134,-122.964614868164,49.2590675354004,312
2017-05-16 10:48:56.000 -07:00,134,-123.001846313477,49.2664337158203,313
2017-05-16 10:50:01.000 -07:00,134,-122.964614868164,49.2590675354004,314
2017-05-16 10:51:06.000 -07:00,134,-122.955947875977,49.2591323852539,315
2017-05-16 10:52:11.000 -07:00,134,-122.94751739502,49.2612342834473,316
2017-05-16 10:53:16.000 -07:00,134,-123.001846313477,49.2664337158203,317
2017-05-16 10:53:48.000 -07:00,134,-122.936233520508,49.2609176635742,318
2017-05-16 10:55:26.000 -07:00,134,-123.003082275391,49.2673492431641,319
2017-05-16 10:57:18.000 -07:00,134,-122.999618530273,49.2705993652344,320
2017-05-16 10:58:55.000 -07:00,134,-122.996246337891,49.2683181762695,321
2017-05-16 10:59:27.000 -07:00,134,-122.992164611816,49.2708168029785,322
2017-05-16 11:02:08.000 -07:00,134,-122.98706817627,49.2755012512207,323
2017-05-16 11:04:17.000 -07:00,134,-122.980667114258,49.2754516601563,324
2017-05-16 11:04:49.000 -07:00,134,-122.974884033203,49.2751998901367,325
2017-05-16 11:09:09.000 -07:00,134,-122.964630126953,49.2783317565918,326
2017-05-16 11:10:14.000 -07:00,134,-122.965713500977,49.2803993225098,327
2017-05-16 11:11:51.000 -07:00,134,-122.97004699707,49.277400970459,328
2017-05-16 11:13:28.000 -07:00,134,-122.969398498535,49.2751998901367,329
2017-05-16 11:14:33.000 -07:00,134,-122.964599609375,49.2727508544922,330
2017-05-16 11:16:11.000 -07:00,134,-122.964584350586,49.2672843933105,331
2017-05-16 11:17:16.000 -07:00,134,-122.964614868164,49.2633514404297,332
2017-05-16 11:18:21.000 -07:00,134,-122.966514587402,49.2617835998535,333
2017-05-16 11:19:58.000 -07:00,134,-122.964614868164,49.259449005127,334
2017-05-16 11:20:30.000 -07:00,134,-123.001831054688,49.2664337158203,335
2017-05-16 11:21:35.000 -07:00,134,-122.964630126953,49.258731842041,336
2017-05-16 11:22:07.000 -07:00,134,-123.001831054688,49.2664337158203,337
2017-05-16 11:22:39.000 -07:00,134,-122.964630126953,49.258731842041,338
2017-05-16 11:24:49.000 -07:00,134,-122.952049255371,49.261100769043,339
2017-05-16 11:25:54.000 -07:00,134,-123.002136230469,49.2664337158203,340
2017-05-16 11:26:59.000 -07:00,134,-122.940635681152,49.2608985900879,341
2017-05-16 11:28:04.000 -07:00,134,-122.935966491699,49.2609176635742,342
2017-05-16 11:29:09.000 -07:00,134,-122.927665710449,49.2585678100586,343
2017-05-16 11:30:14.000 -07:00,134,-122.992149353027,49.2734832763672,344
2017-05-16 11:30:46.000 -07:00,134,-122.934150695801,49.255500793457,345
2017-05-16 11:32:23.000 -07:00,134,-122.987182617188,49.2755165100098,346
2017-05-16 11:32:55.000 -07:00,134,-122.981048583984,49.2754821777344,347
